2018-04-15 23:05:57 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:58 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:58 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:59 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:59 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:05:59 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:06:00 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:06:00 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:06:01 {"bill_begin_time":"20180415000000","bill_create_ip":"192.168.1.102","bill_end_time":"20180415235959","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"B0AA52A9C9B1D58A906BE7DDD14D9566"}

2018-04-15 23:06:01 {"bill_begin_time":"20180415110136","bill_create_ip":"192.168.1.102","bill_end_time":"20180416230724","details":"TRUE","device_no":"994","nonce_str":"123456","sign":"9ABA4D7AF037863BE20806F7D1C860EC"}

